,hyperparameters,num_features,mean_accuracy,std_accuracy,train_accuracy,test_accuracy
5181,"penalty: l1, C: 0.001, solver: liblinear",261,0.581786598,0.070476202,0.610705596,0.608695652
5191,"penalty: l1, C: 0.001, solver: saga",261,0.579359414,0.074158044,0.610705596,0.608695652
5201,"penalty: l1, C: 0.001, solver: liblinear",262,0.579359414,0.072875897,0.610705596,0.608695652
5211,"penalty: l1, C: 0.001, solver: saga",262,0.581810394,0.078035822,0.613138686,0.608695652
5221,"penalty: l1, C: 0.001, solver: liblinear",263,0.581786598,0.070476202,0.610705596,0.608695652
5231,"penalty: l1, C: 0.001, solver: saga",263,0.57938321,0.080795829,0.613138686,0.608695652
5241,"penalty: l1, C: 0.001, solver: liblinear",264,0.579359414,0.072875897,0.610705596,0.608695652
5251,"penalty: l1, C: 0.001, solver: saga",264,0.576956025,0.081968963,0.613138686,0.608695652
5261,"penalty: l1, C: 0.001, solver: liblinear",265,0.579359414,0.072875897,0.610705596,0.608695652
5271,"penalty: l1, C: 0.001, solver: saga",265,0.576956025,0.079339415,0.613138686,0.608695652
5281,"penalty: l1, C: 0.001, solver: liblinear",266,0.579359414,0.072875897,0.610705596,0.608695652
5291,"penalty: l1, C: 0.001, solver: saga",266,0.576932229,0.075433713,0.610705596,0.608695652
5301,"penalty: l1, C: 0.001, solver: liblinear",267,0.579359414,0.072875897,0.610705596,0.608695652
5311,"penalty: l1, C: 0.001, solver: saga",267,0.579359414,0.074158044,0.610705596,0.608695652
5321,"penalty: l1, C: 0.001, solver: liblinear",268,0.581786598,0.070476202,0.610705596,0.608695652
5331,"penalty: l1, C: 0.001, solver: saga",268,0.57938321,0.079324126,0.613138686,0.608695652
69,"penalty: l2, C: 1, solver: liblinear",5,0.559537407,0.017838947,0.562043796,0.586956522
79,"penalty: l2, C: 1, solver: saga",5,0.557086427,0.021998288,0.559610706,0.586956522
229,"penalty: l2, C: 1, solver: liblinear",13,0.569341329,0.062293844,0.588807786,0.586956522
239,"penalty: l2, C: 1, solver: saga",13,0.576622882,0.060157156,0.600973236,0.586956522
249,"penalty: l2, C: 1, solver: liblinear",14,0.569341329,0.062293844,0.583941606,0.586956522
257,"penalty: l2, C: 0.01, solver: saga",14,0.559632591,0.02904971,0.562043796,0.586956522
269,"penalty: l2, C: 1, solver: liblinear",15,0.56448696,0.061832257,0.583941606,0.586956522
277,"penalty: l2, C: 0.01, solver: saga",15,0.559632591,0.02904971,0.569343066,0.586956522
287,"penalty: l2, C: 0.01, solver: liblinear",16,0.566866552,0.059553725,0.576642336,0.586956522
329,"penalty: l2, C: 1, solver: liblinear",18,0.593660765,0.045817386,0.615571776,0.586956522
369,"penalty: l2, C: 1, solver: liblinear",20,0.610698648,0.048084072,0.632603406,0.586956522
389,"penalty: l2, C: 1, solver: liblinear",21,0.610770036,0.037577399,0.659367397,0.586956522
494,"penalty: l1, C: 1, solver: saga",26,0.635089473,0.016370542,0.676399027,0.586956522
498,"penalty: l2, C: 0.1, solver: saga",26,0.644774415,0.010569249,0.669099757,0.586956522
499,"penalty: l2, C: 1, solver: saga",26,0.649676375,0.010579852,0.673965937,0.586956522
508,"penalty: l2, C: 0.1, solver: liblinear",27,0.659361317,0.031492962,0.686131387,0.586956522
509,"penalty: l2, C: 1, solver: liblinear",27,0.664120503,0.045161502,0.693430657,0.586956522
519,"penalty: l2, C: 1, solver: saga",27,0.649652579,0.00895369,0.676399027,0.586956522
527,"penalty: l2, C: 0.01, solver: liblinear",28,0.65210356,0.036218494,0.649635036,0.586956522
528,"penalty: l2, C: 0.1, solver: liblinear",28,0.644845802,0.027807441,0.688564477,0.586956522
534,"penalty: l1, C: 1, solver: saga",28,0.639943842,0.029414335,0.664233577,0.586956522
538,"penalty: l2, C: 0.1, solver: saga",28,0.642371026,0.025520008,0.666666667,0.586956522
539,"penalty: l2, C: 1, solver: saga",28,0.637540453,0.029394664,0.669099757,0.586956522
543,"penalty: l1, C: 0.1, solver: liblinear",29,0.644750619,0.014931768,0.659367397,0.586956522
548,"penalty: l2, C: 0.1, solver: liblinear",29,0.673995812,0.037012022,0.695863747,0.586956522
564,"penalty: l1, C: 1, solver: liblinear",30,0.695745288,0.055813922,0.739659367,0.586956522
567,"penalty: l2, C: 0.01, solver: liblinear",30,0.664239482,0.030988217,0.673965937,0.586956522
587,"penalty: l2, C: 0.01, solver: liblinear",31,0.664239482,0.030988217,0.673965937,0.586956522
588,"penalty: l2, C: 0.1, solver: liblinear",31,0.683680754,0.046914916,0.700729927,0.586956522
597,"penalty: l2, C: 0.01, solver: saga",31,0.669070055,0.018659087,0.673965937,0.586956522
657,"penalty: l2, C: 0.01, solver: saga",34,0.661788502,0.016107346,0.683698297,0.586956522
658,"penalty: l2, C: 0.1, solver: saga",34,0.659385113,0.02139046,0.676399027,0.586956522
678,"penalty: l2, C: 0.1, solver: saga",35,0.661812298,0.024910687,0.676399027,0.586956522
679,"penalty: l2, C: 1, solver: saga",35,0.664239482,0.024150181,0.676399027,0.586956522
683,"penalty: l1, C: 0.1, solver: liblinear",36,0.647154007,0.029986493,0.671532847,0.586956522
698,"penalty: l2, C: 0.1, solver: saga",36,0.664239482,0.024150181,0.686131387,0.586956522
703,"penalty: l1, C: 0.1, solver: liblinear",37,0.647154007,0.029986493,0.671532847,0.586956522
718,"penalty: l2, C: 0.1, solver: saga",37,0.664239482,0.024150181,0.688564477,0.586956522
737,"penalty: l2, C: 0.01, solver: saga",38,0.669046259,0.043825352,0.673965937,0.586956522
743,"penalty: l1, C: 0.1, solver: liblinear",39,0.669022463,0.05279339,0.681265207,0.586956522
747,"penalty: l2, C: 0.01, solver: liblinear",39,0.693365696,0.054652089,0.700729927,0.586956522
753,"penalty: l1, C: 0.1, solver: saga",39,0.668998667,0.04206374,0.661800487,0.586956522
763,"penalty: l1, C: 0.1, solver: liblinear",40,0.664144298,0.063611117,0.695863747,0.586956522
773,"penalty: l1, C: 0.1, solver: saga",40,0.668998667,0.060061804,0.683698297,0.586956522
783,"penalty: l1, C: 0.1, solver: liblinear",41,0.664144298,0.063611117,0.695863747,0.586956522
786,"penalty: l2, C: 0.001, solver: liblinear",41,0.683609366,0.045425071,0.695863747,0.586956522
793,"penalty: l1, C: 0.1, solver: saga",41,0.668998667,0.060061804,0.683698297,0.586956522
805,"penalty: l2, C: 0.0001, solver: liblinear",42,0.659313725,0.053077073,0.676399027,0.586956522
808,"penalty: l2, C: 0.1, solver: liblinear",42,0.727441462,0.046369096,0.746958637,0.586956522
813,"penalty: l1, C: 0.1, solver: saga",42,0.673900628,0.046778119,0.690997567,0.586956522
815,"penalty: l2, C: 0.0001, solver: saga",42,0.649581192,0.058974947,0.673965937,0.586956522
826,"penalty: l2, C: 0.001, solver: liblinear",43,0.681182182,0.048333902,0.700729927,0.586956522
836,"penalty: l2, C: 0.001, solver: saga",43,0.676304017,0.053081426,0.688564477,0.586956522
845,"penalty: l2, C: 0.0001, solver: liblinear",44,0.669093851,0.041782367,0.690997567,0.586956522
846,"penalty: l2, C: 0.001, solver: liblinear",44,0.681158386,0.047047832,0.695863747,0.586956522
848,"penalty: l2, C: 0.1, solver: liblinear",44,0.734770607,0.04835358,0.751824818,0.586956522
855,"penalty: l2, C: 0.0001, solver: saga",44,0.671521036,0.04368932,0.690997567,0.586956522
856,"penalty: l2, C: 0.001, solver: saga",44,0.681158386,0.052267832,0.688564477,0.586956522
865,"penalty: l2, C: 0.0001, solver: liblinear",45,0.669093851,0.041782367,0.690997567,0.586956522
866,"penalty: l2, C: 0.001, solver: liblinear",45,0.681158386,0.047047832,0.695863747,0.586956522
868,"penalty: l2, C: 0.1, solver: liblinear",45,0.734770607,0.04835358,0.751824818,0.586956522
875,"penalty: l2, C: 0.0001, solver: saga",45,0.671521036,0.04368932,0.690997567,0.586956522
876,"penalty: l2, C: 0.001, solver: saga",45,0.678707405,0.054453295,0.686131387,0.586956522
885,"penalty: l2, C: 0.0001, solver: liblinear",46,0.673924424,0.031503964,0.698296837,0.586956522
886,"penalty: l2, C: 0.001, solver: liblinear",46,0.67137826,0.056977823,0.673965937,0.586956522
888,"penalty: l2, C: 0.1, solver: liblinear",46,0.732343423,0.048381045,0.751824818,0.586956522
894,"penalty: l1, C: 1, solver: saga",46,0.688439939,0.051310964,0.703163017,0.586956522
895,"penalty: l2, C: 0.0001, solver: saga",46,0.659337521,0.05636073,0.695863747,0.586956522
896,"penalty: l2, C: 0.001, solver: saga",46,0.668951076,0.054667441,0.673965937,0.586956522
906,"penalty: l2, C: 0.001, solver: liblinear",47,0.676256425,0.057694885,0.678832117,0.586956522
908,"penalty: l2, C: 0.1, solver: liblinear",47,0.725038073,0.048358164,0.749391727,0.586956522
914,"penalty: l1, C: 1, solver: saga",47,0.690867124,0.051979732,0.698296837,0.586956522
916,"penalty: l2, C: 0.001, solver: saga",47,0.676280221,0.057926538,0.681265207,0.586956522
926,"penalty: l2, C: 0.001, solver: liblinear",48,0.678731201,0.05598345,0.688564477,0.586956522
927,"penalty: l2, C: 0.01, solver: liblinear",48,0.698220065,0.048563912,0.737226277,0.586956522
928,"penalty: l2, C: 0.1, solver: liblinear",48,0.720183705,0.048774399,0.749391727,0.586956522
936,"penalty: l2, C: 0.001, solver: saga",48,0.683609366,0.051273722,0.686131387,0.586956522
946,"penalty: l2, C: 0.001, solver: liblinear",49,0.678731201,0.05598345,0.690997567,0.586956522
947,"penalty: l2, C: 0.01, solver: liblinear",49,0.700647249,0.045796025,0.739659367,0.586956522
948,"penalty: l2, C: 0.1, solver: liblinear",49,0.720183705,0.055550778,0.746958637,0.586956522
956,"penalty: l2, C: 0.001, solver: saga",49,0.681182182,0.054303346,0.693430657,0.586956522
962,"penalty: l1, C: 0.01, solver: liblinear",50,0.530363602,0.018577655,0.574209246,0.586956522
972,"penalty: l1, C: 0.01, solver: saga",50,0.561964592,0.020008964,0.581508516,0.586956522
975,"penalty: l2, C: 0.0001, solver: saga",50,0.649438416,0.048795831,0.669099757,0.586956522
982,"penalty: l1, C: 0.01, solver: liblinear",51,0.532790786,0.020675853,0.574209246,0.586956522
992,"penalty: l1, C: 0.01, solver: saga",51,0.561964592,0.020008964,0.581508516,0.586956522
995,"penalty: l2, C: 0.0001, solver: saga",51,0.651865601,0.051375465,0.669099757,0.586956522
1002,"penalty: l1, C: 0.01, solver: liblinear",52,0.530363602,0.018577655,0.574209246,0.586956522
1012,"penalty: l1, C: 0.01, solver: saga",52,0.561964592,0.020008964,0.579075426,0.586956522
1015,"penalty: l2, C: 0.0001, solver: saga",52,0.651865601,0.051375465,0.669099757,0.586956522
1022,"penalty: l1, C: 0.01, solver: liblinear",53,0.532790786,0.020675853,0.574209246,0.586956522
1032,"penalty: l1, C: 0.01, solver: saga",53,0.561964592,0.020008964,0.581508516,0.586956522
1035,"penalty: l2, C: 0.0001, solver: saga",53,0.647011232,0.050348918,0.659367397,0.586956522
1503,"penalty: l1, C: 0.1, solver: liblinear",77,0.734746811,0.051786294,0.783454988,0.586956522
1523,"penalty: l1, C: 0.1, solver: liblinear",78,0.732319627,0.050427891,0.785888078,0.586956522
3221,"penalty: l1, C: 0.001, solver: liblinear",163,0.579240434,0.044418345,0.588807786,0.586956522
3231,"penalty: l1, C: 0.001, solver: saga",163,0.579240434,0.047988519,0.586374696,0.586956522
4544,"penalty: l1, C: 1, solver: liblinear",229,0.742075957,0.05770725,0.927007299,0.586956522
4564,"penalty: l1, C: 1, solver: liblinear",230,0.744503141,0.053881223,0.927007299,0.586956522
4584,"penalty: l1, C: 1, solver: liblinear",231,0.742075957,0.05770725,0.927007299,0.586956522
4604,"penalty: l1, C: 1, solver: liblinear",232,0.739648772,0.061582583,0.927007299,0.586956522
4624,"penalty: l1, C: 1, solver: liblinear",233,0.742075957,0.05770725,0.927007299,0.586956522
4644,"penalty: l1, C: 1, solver: liblinear",234,0.742075957,0.05770725,0.927007299,0.586956522
4664,"penalty: l1, C: 1, solver: liblinear",235,0.742075957,0.05770725,0.927007299,0.586956522
4684,"penalty: l1, C: 1, solver: liblinear",236,0.742075957,0.05770725,0.927007299,0.586956522
4704,"penalty: l1, C: 1, solver: liblinear",237,0.742075957,0.05770725,0.927007299,0.586956522
4804,"penalty: l1, C: 1, solver: liblinear",242,0.742075957,0.05770725,0.927007299,0.586956522
4864,"penalty: l1, C: 1, solver: liblinear",245,0.742075957,0.05770725,0.927007299,0.586956522
4884,"penalty: l1, C: 1, solver: liblinear",246,0.742075957,0.05770725,0.927007299,0.586956522
4904,"penalty: l1, C: 1, solver: liblinear",247,0.742075957,0.05770725,0.927007299,0.586956522
4924,"penalty: l1, C: 1, solver: liblinear",248,0.742075957,0.05770725,0.927007299,0.586956522
4944,"penalty: l1, C: 1, solver: liblinear",249,0.742075957,0.05770725,0.927007299,0.586956522
4964,"penalty: l1, C: 1, solver: liblinear",250,0.742075957,0.05770725,0.927007299,0.586956522
4984,"penalty: l1, C: 1, solver: liblinear",251,0.742075957,0.05770725,0.927007299,0.586956522
9,"penalty: l2, C: 1, solver: liblinear",2,0.554683038,0.027900477,0.562043796,0.565217391
19,"penalty: l2, C: 1, solver: saga",2,0.554683038,0.027900477,0.562043796,0.565217391
24,"penalty: l1, C: 1, solver: liblinear",3,0.549781077,0.02408016,0.540145985,0.565217391
29,"penalty: l2, C: 1, solver: liblinear",3,0.554659242,0.034341232,0.554744526,0.565217391
38,"penalty: l2, C: 0.1, solver: saga",3,0.530411194,0.04673343,0.564476886,0.565217391
39,"penalty: l2, C: 1, solver: saga",3,0.554635446,0.038559975,0.554744526,0.565217391
44,"penalty: l1, C: 1, solver: liblinear",4,0.549781077,0.02408016,0.540145985,0.565217391
47,"penalty: l2, C: 0.01, solver: liblinear",4,0.518346659,0.03918994,0.571776156,0.565217391
48,"penalty: l2, C: 0.1, solver: liblinear",4,0.532838378,0.036380602,0.564476886,0.565217391
49,"penalty: l2, C: 1, solver: liblinear",4,0.549804873,0.019151848,0.554744526,0.565217391
59,"penalty: l2, C: 1, solver: saga",4,0.552208262,0.026633542,0.552311436,0.565217391
64,"penalty: l1, C: 1, solver: liblinear",5,0.542499524,0.023342093,0.540145985,0.565217391
84,"penalty: l1, C: 1, solver: liblinear",6,0.540048544,0.026891408,0.537712895,0.565217391
104,"penalty: l1, C: 1, solver: liblinear",7,0.549757282,0.029801042,0.537712895,0.565217391
168,"penalty: l2, C: 0.1, solver: liblinear",10,0.579121454,0.061988287,0.581508516,0.565217391
289,"penalty: l2, C: 1, solver: liblinear",16,0.588758804,0.070413348,0.615571776,0.565217391
307,"penalty: l2, C: 0.01, solver: liblinear",17,0.566866552,0.066294664,0.569343066,0.565217391
309,"penalty: l2, C: 1, solver: liblinear",17,0.586307824,0.077267138,0.613138686,0.565217391
324,"penalty: l1, C: 1, solver: liblinear",18,0.608271464,0.055064308,0.622871046,0.565217391
344,"penalty: l1, C: 1, solver: liblinear",19,0.601013706,0.035863319,0.625304136,0.565217391
374,"penalty: l1, C: 1, solver: saga",20,0.605868075,0.055340357,0.620437956,0.565217391
409,"penalty: l2, C: 1, solver: liblinear",22,0.62768894,0.034407132,0.656934307,0.565217391
469,"penalty: l2, C: 1, solver: liblinear",25,0.635018085,0.055661779,0.673965937,0.565217391
487,"penalty: l2, C: 0.01, solver: liblinear",26,0.627784123,0.01767363,0.654501217,0.565217391
507,"penalty: l2, C: 0.01, solver: liblinear",27,0.627784123,0.01767363,0.652068127,0.565217391
518,"penalty: l2, C: 0.1, solver: saga",27,0.649628784,0.007023629,0.676399027,0.565217391
537,"penalty: l2, C: 0.01, solver: saga",28,0.632638492,0.028967257,0.647201946,0.565217391
547,"penalty: l2, C: 0.01, solver: liblinear",29,0.639943842,0.023136433,0.661800487,0.565217391
553,"penalty: l1, C: 0.1, solver: saga",29,0.637516657,0.036097118,0.654501217,0.565217391
554,"penalty: l1, C: 1, solver: saga",29,0.647201599,0.017277022,0.659367397,0.565217391
557,"penalty: l2, C: 0.01, solver: saga",29,0.649652579,0.011282657,0.654501217,0.565217391
558,"penalty: l2, C: 0.1, solver: saga",29,0.644774415,0.024145538,0.654501217,0.565217391
559,"penalty: l2, C: 1, solver: saga",29,0.649652579,0.021382397,0.656934307,0.565217391
568,"penalty: l2, C: 0.1, solver: liblinear",30,0.681253569,0.045793521,0.700729927,0.565217391
574,"penalty: l1, C: 1, solver: saga",30,0.666642871,0.014845969,0.678832117,0.565217391
577,"penalty: l2, C: 0.01, solver: saga",30,0.669070055,0.018659087,0.671532847,0.565217391
578,"penalty: l2, C: 0.1, solver: saga",30,0.666642871,0.014845969,0.673965937,0.565217391
579,"penalty: l2, C: 1, solver: saga",30,0.666642871,0.014845969,0.673965937,0.565217391
594,"penalty: l1, C: 1, solver: saga",31,0.666642871,0.014845969,0.678832117,0.565217391
598,"penalty: l2, C: 0.1, solver: saga",31,0.669070055,0.018659087,0.673965937,0.565217391
599,"penalty: l2, C: 1, solver: saga",31,0.666642871,0.014845969,0.673965937,0.565217391
608,"penalty: l2, C: 0.1, solver: liblinear",32,0.686107938,0.049816753,0.703163017,0.565217391
614,"penalty: l1, C: 1, solver: saga",32,0.666642871,0.01316332,0.678832117,0.565217391
617,"penalty: l2, C: 0.01, solver: saga",32,0.664215686,0.020267467,0.678832117,0.565217391
618,"penalty: l2, C: 0.1, solver: saga",32,0.661764706,0.021560055,0.678832117,0.565217391
619,"penalty: l2, C: 1, solver: saga",32,0.659337521,0.017367049,0.678832117,0.565217391
628,"penalty: l2, C: 0.1, solver: liblinear",33,0.690962307,0.042772838,0.700729927,0.565217391
634,"penalty: l1, C: 1, solver: saga",33,0.656910337,0.021366304,0.673965937,0.565217391
637,"penalty: l2, C: 0.01, solver: saga",33,0.661788502,0.016107346,0.683698297,0.565217391
638,"penalty: l2, C: 0.1, solver: saga",33,0.659361317,0.024794521,0.673965937,0.565217391
639,"penalty: l2, C: 1, solver: saga",33,0.659361317,0.024794521,0.671532847,0.565217391
648,"penalty: l2, C: 0.1, solver: liblinear",34,0.690962307,0.042772838,0.700729927,0.565217391
654,"penalty: l1, C: 1, solver: saga",34,0.656910337,0.021366304,0.673965937,0.565217391
659,"penalty: l2, C: 1, solver: saga",34,0.659361317,0.024794521,0.671532847,0.565217391
668,"penalty: l2, C: 0.1, solver: liblinear",35,0.693413288,0.042148544,0.705596107,0.565217391
674,"penalty: l1, C: 1, solver: saga",35,0.661788502,0.024276638,0.681265207,0.565217391
677,"penalty: l2, C: 0.01, solver: saga",35,0.659361317,0.020645801,0.683698297,0.565217391
694,"penalty: l1, C: 1, solver: saga",36,0.666666667,0.024109489,0.693430657,0.565217391
697,"penalty: l2, C: 0.01, solver: saga",36,0.671521036,0.027886226,0.695863747,0.565217391
714,"penalty: l1, C: 1, solver: saga",37,0.666666667,0.024109489,0.688564477,0.565217391
717,"penalty: l2, C: 0.01, solver: saga",37,0.671521036,0.027886226,0.693430657,0.565217391
726,"penalty: l2, C: 0.001, solver: liblinear",38,0.681229773,0.029792804,0.695863747,0.565217391
746,"penalty: l2, C: 0.001, solver: liblinear",39,0.681253569,0.027882114,0.698296837,0.565217391
756,"penalty: l2, C: 0.001, solver: saga",39,0.67394822,0.035478984,0.695863747,0.565217391
766,"penalty: l2, C: 0.001, solver: liblinear",40,0.68358557,0.045112576,0.693430657,0.565217391
803,"penalty: l1, C: 0.1, solver: liblinear",42,0.668998667,0.056001092,0.703163017,0.565217391
823,"penalty: l1, C: 0.1, solver: liblinear",43,0.661693318,0.054944433,0.688564477,0.565217391
